Name,ID,Description,Quality,Itempools,Type,Tags,MaxCharges,MoveSpeed,AddBlackHearts,GfxFileName,ClearEffectsOnRemove,InitCharge,PersistentEffect,ShopPrice,AddMaxHearts,Bombs,Pickups,AddCoins,Damage,TearFlags,CraftingQuality,AddCostumeOnPickup,AchievementID,Coins,AddBombs,PassiveCache,ShotSpeed,Luck,Flight,MaxCooldown,ChargeType,Tears,Keys,CacheFlags,Special,DevilPrice,AddHearts,Range,AddSoulHearts,AddKeys
My Shadow,433,Me! And my shaaaadow!,1,devil,ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_433_MyShadow.png,True,-1,False,15,0,0,,0,0.0,,1,True,195,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Jar of Flies,434,Bug catcher,2,shop,ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE,TAG_FLY",0,0.0,0,gfx/items/collectibles/Collectibles_434_JarOfFlies.png,False,-1,False,15,0,0,,0,0.0,,2,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Lil Loki,435,4-way buddy!,1,"treasure,ultraSecret,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_BABY",0,0.0,0,gfx/items/collectibles/Collectibles_435_LilLoki.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Milk!,436,Don't cry over it...,1,treasure,ITEM_FAMILIAR,"TAG_UNIQUE_FAMILIAR,TAG_SUMMONABLE,TAG_NO_LOST_BR,TAG_TEARS_UP",0,0.0,0,gfx/items/collectibles/Collectibles_436_Milk.png,True,-1,True,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,514,False,1,0,0.0,0,0
D7,437,Roll again,1,"treasure,craneGame",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE,TAG_NO_GREED",3,0.0,0,gfx/items/collectibles/Collectibles_437_D7.png,False,-1,False,15,0,0,,0,0.0,,1,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Binky,438,Tears up,3,"boss,goldenChest,craneGame",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_TEARS_UP",0,0.0,0,gfx/items/collectibles/Collectibles_438_Binky.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.77416102568277,0,2050,False,1,0,0.0,2,0
Mom's Box,439,What's inside?,2,"shop,momsChest,craneGame,oldChest,woodenChest",ITEM_ACTIVE,"TAG_OFFENSIVE,TAG_MOM",4,0.0,0,gfx/items/collectibles/Collectibles_439_MomsBox.png,False,-1,False,15,0,0,,0,0.0,,2,False,-1,0,0,True,0.0,1.0,False,0,0,0.0,0,65535,False,1,0,0.0,0,0
Kidney Stone,440,Matt's kidney stone,2,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_440_KidneyStone.png,True,-1,False,15,0,0,,0,0.0,,2,True,232,0,0,False,0.0,0.0,False,0,0,0.0,0,26,False,1,0,0.0,0,0
Mega Blast,441,Laser breath,4,devil,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",12,0.0,0,gfx/items/collectibles/collectibles_441_megasatansbreath.png,False,-1,False,15,0,0,,0,0.0,,4,False,276,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Dark Prince's Crown,442,Loss is power,1,"devil,curse",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR,TAG_TEARS_UP",0,0.0,0,gfx/items/collectibles/Collectibles_442_DarkPrincesCrown.png,True,-1,False,15,0,0,,0,0.0,,1,True,290,0,0,False,0.0,0.0,False,0,0,0.0,0,14,False,1,0,0.0,0,0
Apple!,443,Trick or treat?,3,"treasure,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_TEARS_UP",0,0.0,0,gfx/items/collectibles/Collectibles_443_Apple.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.29506094473344,0,2,False,1,0,0.0,0,0
Lead Pencil,444,He's a bleeder!,3,"treasure,goldenChest,craneGame",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_444_LeadPencil.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Dog Tooth,445,Bark at the moon!,2,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.10000002384186,0,gfx/items/collectibles/Collectibles_445_DogTooth.png,True,-1,False,15,0,0,,0,0.58166646957397,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,17,False,1,0,0.0,0,0
Dead Tooth,446,Toxic breath,1,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_446_DeadTooth.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Linger Bean,447,Crying makes me toot,0,"treasure,beggar",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_447_LingerBean.png,True,-1,False,15,0,0,,0,0.0,,0,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Shard of Glass,448,Blood and guts!,1,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_448_ShardOfGlass.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Metal Plate,449,It itches...,1,treasure,ITEM_PASSIVE,TAG_SUMMONABLE,0,0.0,0,gfx/items/collectibles/Collectibles_449_MetalPlate.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,2,0
Eye of Greed,450,Gold tears!,2,secret,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_450_EyeOfGreed.png,True,-1,False,15,0,0,,0,0.0,,2,True,308,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Tarot Cloth,451,I see the future,2,"shop,curse,craneGame",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_STARS,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_451_TarotCloth.png,True,-1,False,15,0,0,PICKUP_TAROTCARD,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Varicose Veins,452,I'm leaking...,0,"treasure,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_452_VaricoseVeins.png,True,-1,False,15,0,0,,0,0.0,,0,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Compound Fracture,453,Bone tears!,3,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_453_CompoundFracture.png,True,-1,False,15,0,0,,0,0.0,TEAR_BONE,3,True,291,0,0,False,0.0,0.0,False,0,0,0.0,0,40,False,1,0,1.5,0,0
Polydactyly,454,Hold me!,2,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_454_Polydactyly.png,True,-1,False,15,0,0,PICKUP_TAROTCARD,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Dad's Lost Coin,455,I remember this...,1,"boss,goldenChest,beggar,oldChest",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_455_DadsLostCoin.png,True,-1,False,15,0,0,PICKUP_COIN,0,0.0,,2,True,307,0,0,False,0.0,0.0,False,0,0,0.0,0,8,False,1,0,2.5,0,0
Midnight Snack,456,HP up,1,"boss,goldenChest,beggar",ITEM_PASSIVE,"TAG_NO_LOST_BR,TAG_FOOD",0,0.0,0,gfx/items/collectibles/Collectibles_456_MoldyBread.png,True,-1,False,15,2,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,4,0.0,0,0
Cone Head,457,Hard headed!,2,treasure,ITEM_PASSIVE,TAG_SUMMONABLE,0,0.0,0,gfx/items/collectibles/Collectibles_457_Conehead.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,2,0
Belly Button,458,What's in there?,2,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_458_BellyButton.png,True,-1,False,15,0,0,PICKUP_TRINKET,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Sinus Infection,459,Booger tears!,3,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_459_SinusInfection.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,64,False,1,0,0.0,0,0
Glaucoma,460,Blind tears!,1,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_460_Glaucoma.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Parasitoid,461,Egg tears!,3,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_SPIDER,TAG_FLY",0,0.0,0,gfx/items/collectibles/Collectibles_461_Parasitoid.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,8,False,1,0,0.0,0,0
Eye of Belial,462,Possessed tears!,3,"devil,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_462_EyeOfBelial.png,True,-1,False,15,0,0,,0,0.0,"TEAR_PIERCING,TEAR_BELIAL",3,True,299,0,0,False,0.0,0.0,False,0,0,0.0,0,40,False,2,0,1.5,0,0
Sulfuric Acid,463,Acid tears!,2,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_463_SulfuricAcid.png,True,-1,False,15,0,0,,0,0.58166646957397,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,97,False,1,0,0.0,0,0
Glyph of Balance,464,A gift from above,2,angel,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_464_GlyphOfBalance.png,True,-1,False,15,0,0,,0,0.0,,2,True,297,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,4,0
Analog Stick,465,360 tears!,2,"treasure,craneGame",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_TEARS_UP",0,0.0,0,gfx/items/collectibles/Collectibles_465_AnalogStick.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.34567976796359,0,2,False,1,0,0.0,0,0
Contagion,466,Outbreak!,2,"treasure,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_466_Contagion.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Finger!,467,Watch where you point that!,1,treasure,ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_467_Finger.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Shade,468,It follows,0,"devil,curse,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL",0,0.0,0,gfx/items/collectibles/Collectibles_468_Shade.png,True,-1,False,15,0,0,,0,0.0,,0,True,285,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Depression,469,:(,1,treasure,ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_469_Depression.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Hushy,470,Lil hush!,0,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL",0,0.0,0,gfx/items/collectibles/Collectibles_470_Hushy.png,True,-1,False,15,0,0,,0,0.0,,0,True,315,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Lil Monstro,471,Ain't he cute?,2,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL",0,0.0,0,gfx/items/collectibles/Collectibles_471_LilMonstro.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
King Baby,472,Hail to the king baby,1,"shop,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_BABY",0,0.0,0,gfx/items/collectibles/Collectibles_472_KingBaby.png,True,-1,False,15,0,0,,0,0.0,,1,True,286,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Big Chubby,473,Chub chub,1,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL",0,0.0,0,gfx/items/collectibles/Collectibles_473_BigChubby.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Broken Glass Cannon,474,You broke it!,0,,ITEM_ACTIVE,TAG_NO_EDEN,4,0.0,0,gfx/items/collectibles/Collectibles_474_BrokenGlassCannon.png,False,0,False,15,0,0,,0,0.0,,0,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Plan C,475,My last resort,0,"shop,devil,redChest,demonBeggar,curse,ultraSecret",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_475_PlanC.png,False,-1,False,15,0,0,,0,0.0,,0,False,305,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
D1,476,What will it be?,2,"treasure,craneGame",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",4,0.0,0,gfx/items/collectibles/Collectibles_476_D1.png,False,-1,False,15,0,0,,0,0.0,,2,False,296,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Void,477,Consume,3,"devil,angel",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",4,0.0,0,gfx/items/collectibles/Collectibles_477_Void.png,False,-1,False,15,0,0,,0,0.0,,3,False,295,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Pause,478,Stop!,0,"treasure,craneGame",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",2,0.0,0,gfx/items/collectibles/Collectibles_478_Pause.png,False,-1,False,10,0,0,,0,0.0,,0,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Smelter,479,Trinket melter!,2,shop,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",6,0.0,0,gfx/items/collectibles/Collectibles_479_Smelter.png,False,-1,False,15,0,0,,0,0.0,,2,False,318,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Compost,480,Gain more friends!,0,"shop,rottenBeggar",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",2,0.0,0,gfx/items/collectibles/Collectibles_480_Compost.png,False,-1,False,10,0,0,,0,0.0,,0,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Dataminer,481,109,0,"treasure,ultraSecret",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",4,0.0,0,gfx/items/collectibles/Collectibles_481_Dataminer.png,False,-1,False,15,0,0,,0,0.0,,0,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Clicker,482,Change,0,treasure,ITEM_ACTIVE,"TAG_NO_CHALLENGE,TAG_WISP,TAG_NO_LOST_BR",6,0.0,0,gfx/items/collectibles/Collectibles_482_Clicker.png,False,-1,False,15,0,0,,0,0.0,,0,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Mama Mega!,483,BOOOOOOOOOM!,3,"shop,bombBum",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_483_MaMaMega.png,False,-1,False,15,0,0,,0,0.0,,3,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Wait What?,484,I can't believe it's not butter bean!,1,,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",300,0.0,0,gfx/items/collectibles/Collectibles_484_WaitWhat.png,False,-1,False,15,0,0,,0,0.0,,1,False,-1,0,0,False,0.0,0.0,False,0,1,0.0,0,0,False,1,0,0.0,0,0
Crooked Penny,485,50/50,2,"treasure,shop,beggar",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",4,0.0,0,gfx/items/collectibles/collectibles_485_crookedpenny.png,False,-1,False,15,0,0,,0,0.0,,2,False,294,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Dull Razor,486,I feel numb...,0,shop,ITEM_ACTIVE,TAG_WISP,2,0.0,0,gfx/items/collectibles/collectibles_486_dullrazor.png,False,-1,False,10,0,0,,0,0.0,,0,False,288,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Potato Peeler,487,A pound of flesh...,2,"shop,demonBeggar",ITEM_ACTIVE,"TAG_WISP,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/collectibles_487_potatopeeler.png,False,-1,False,15,0,0,,0,0.0,,2,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Metronome,488,Waggles a finger,1,"treasure,craneGame,woodenChest",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",2,0.0,0,gfx/items/collectibles/collectibles_488_metronome.png,False,-1,False,15,0,0,,0,0.0,,1,False,303,0,0,False,0.0,0.0,False,0,0,0.0,0,65535,False,1,0,0.0,0,0
D infinity,489,Reroll forever,4,secret,ITEM_ACTIVE,TAG_OFFENSIVE,4,0.0,0,gfx/items/collectibles/collectibles_489_dinfinity.png,False,-1,False,15,0,0,,0,0.0,,4,False,282,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Eden's Soul,490,...,2,angel,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",12,0.0,0,gfx/items/collectibles/collectibles_490_edenssoul.png,False,0,False,15,0,0,,0,0.0,,2,False,289,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Acid Baby,491,Pills pills pills!,2,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_BABY",0,0.0,0,gfx/items/collectibles/collectibles_491_acidbaby.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
YO LISTEN!,492,Yo listen!,2,"treasure,keyMaster,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_FLY",0,0.0,0,gfx/items/collectibles/collectibles_492_yolisten.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,1.0,False,0,0,0.0,0,1536,False,1,0,0.0,0,0
Adrenaline,493,Panic = power,1,"treasure,demonBeggar",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR,TAG_SYRINGE",0,0.0,0,gfx/items/collectibles/collectibles_493_adderline.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,1,False,1,0,0.0,0,0
Jacob's Ladder,494,Electric tears,3,"treasure,batteryBum,craneGame",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_494_jacobsladder.png,True,-1,False,15,0,0,,0,0.0,TEAR_JACOBS,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,96,False,1,0,0.0,0,0
Ghost Pepper,495,Flame tears,3,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_495_ghostpepper.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Euthanasia,496,Needle shot,3,"treasure,demonBeggar,curse",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_SYRINGE",0,0.0,0,gfx/items/collectibles/collectibles_496_euthanasia.png,True,-1,False,15,0,0,,0,0.0,,3,True,292,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Camo Undies,497,Camo kid,3,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_497_camoundies.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,16,False,1,0,0.0,0,0
Duality,498,You feel very balanced,1,"devil,angel",ITEM_PASSIVE,"TAG_LAZ_SHARED_GLOBAL,TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_498_duality.png,True,-1,False,15,0,0,,0,0.0,,1,True,306,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Eucharist,499,Peace be with you,3,angel,ITEM_PASSIVE,"TAG_LAZ_SHARED_GLOBAL,TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_499_eucharist.png,True,-1,False,15,0,0,,0,0.0,,3,True,283,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Sack of Sacks,500,Gives sacks,2,secret,ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_500_SackOfSacks.png,True,-1,False,15,0,0,,0,0.0,,2,True,298,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Greed's Gullet,501,Money = health!,1,secret,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_501_GreedsGullet.png,True,-1,False,15,0,0,,0,0.0,,1,True,335,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Large Zit,502,Creep shots,1,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_502_LargeZit.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Little Horn,503,Big brother is watching,3,"devil,demonBeggar,curse",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_503_LittleHorn.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Brown Nugget,504,Friendly fly,0,"treasure,shellGame",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE,TAG_POOP",250,0.0,0,gfx/items/collectibles/Collectibles_504_BrownNugget.png,False,-1,False,15,0,0,,0,0.0,,0,False,316,0,0,False,0.0,0.0,False,0,1,0.0,0,512,False,1,0,0.0,0,0
Poke Go,505,Gotta catch em...,2,"shop,craneGame",ITEM_PASSIVE,"TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_NO_GREED",0,0.0,0,gfx/items/collectibles/Collectibles_505_PokeGo.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Backstabber,506,Watch your back!,3,"treasure,devil,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_506_Backstabber.png,True,-1,False,15,0,0,,0,0.0,TEAR_BACKSTAB,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,32,False,1,0,0.0,0,0
Sharp Straw,507,More blood!,2,treasure,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",300,0.0,0,gfx/items/collectibles/Collectibles_507_SharpStraw.png,False,-1,False,15,0,0,,0,0.0,,2,False,-1,0,0,False,0.0,0.0,False,0,1,0.0,0,0,False,1,0,0.0,0,0
Mom's Razor,508,It's sharp!,1,"treasure,momsChest,oldChest",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_MOM",0,0.0,0,gfx/items/collectibles/Collectibles_508_MomsRazor.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Bloodshot Eye,509,Bloody friend,1,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_MONSTER_MANUAL",0,0.0,0,gfx/items/collectibles/Collectibles_509_BloodshotEye.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Delirious,510,Unleash the power!,1,angel,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",12,0.0,0,gfx/items/collectibles/Collectibles_510_Delirious.png,False,-1,False,15,0,0,,0,0.0,,1,False,338,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
